subject,gender,heights,arm_lengths,crotch_heights,chest_circumferences,hip_circumferences,waist_circumferences
csr2741a.ply,1,1625.6,573,726.0,802,965.0,623.0
csr2742a.ply,1,1549.4,536,657.0,898,956.0,827.0
csr2743a.ply,0,1752.6,632,754.0,957,940.0,817.0
csr2744a.ply,1,1676.4,607,700.0,1290,1390.0,1166.0
csr2745a.ply,1,1651.0,581,777.0,797,907.0,675.0
csr2746a.ply,0,1803.4,639,792.0,863,936.0,746.0
csr2747a.ply,0,1727.2,622,754.0,931,967.0,847.0
csr2748a.ply,0,1727.2,641,764.0,1022,1048.0,865.0
csr2749a.ply,0,1651.0,617,695.0,1189,1213.0,1255.0
csr2750a.ply,1,1828.8,600,809.0,905,995.0,775.0
csr2751a.ply,1,1625.6,561,711.0,1006,1011.0,800.0
csr2752a.ply,0,1676.4,626,741.0,1091,1054.0,933.0
csr2753a.ply,0,1600.2,585,698.0,884,941.0,827.0
csr2754a.ply,1,1524.0,570,705.0,794,833.0,660.0
csr2755a.ply,1,1543.05,525,696.0,847,897.0,660.0
csr2756a.ply,1,1625.6,557,703.0,860,983.0,746.0
csr2757a.ply,1,1549.4,544,667.0,1006,1015.0,848.0
csr2758a.ply,1,1524.0,527,648.0,942,969.0,763.0
csr2759a.ply,0,1778.0,644,768.0,969,957.0,851.0
csr2760a.ply,1,1498.6,559,668.0,1042,986.0,884.0
csr2761a.ply,0,1549.4,602,681.0,1027,1045.0,974.0
csr2762a.ply,0,1625.6,583,707.0,944,959.0,834.0
csr2763a.ply,1,1574.8,557,693.0,1062,1091.0,893.0
csr2764a.ply,1,1524.0,552,704.0,846,920.0,664.0
csr2765a.ply,1,1676.4,632,776.0,1069,1108.0,886.0
csr2766a.ply,1,1689.1,659,725.0,1408,1645.0,1294.0
csr2767a.ply,1,1574.8,557,693.0,832,974.0,659.0
csr2768a.ply,1,1625.6,575,738.0,867,943.0,732.0
csr2769a.ply,0,1600.2,572,663.0,1015,957.0,828.0
csr2770a.ply,0,1752.6,639,781.0,1001,993.0,876.0
csr2771a.ply,1,1587.5,585,724.0,973,1088.0,846.0
csr2772a.ply,0,1816.1,651,823.0,1110,1107.0,973.0
csr2773a.ply,1,1695.45,545,752.0,791,800.0,563.0
csr2774a.ply,1,1625.6,563,724.0,991,1018.0,917.0
csr2775a.ply,0,1625.6,599,691.0,1012,1006.0,867.0
csr2776a.ply,1,1752.6,645,795.0,942,1117.0,736.0
csr2777a.ply,0,1676.4,596,716.0,892,943.0,802.0
csr2778a.ply,0,1778.0,624,772.0,1057,1050.0,927.0
csr2779a.ply,1,1524.0,536,674.0,781,868.0,624.0
csr2780a.ply,0,1676.4,589,713.0,953,961.0,836.0
csr2781a.ply,1,1638.3,562,688.0,1386,1431.0,1090.0
csr2782a.ply,1,1625.6,584,740.0,940,1056.0,735.0
csr2783a.ply,0,1930.4,726,841.0,1269,1264.0,1175.0
csr2784a.ply,1,1574.8,562,695.0,805,896.0,667.0
csr2785a.ply,1,1600.2,572,713.0,825,935.0,738.0
csr2786a.ply,1,1701.8,637,793.0,969,1125.0,828.0
csr2787a.ply,1,1587.5,575,707.0,1019,990.0,910.0
csr2788a.ply,1,1498.6,570,704.0,918,963.0,690.0
csr2789a.ply,1,1739.9,620,804.0,874,945.0,731.0
csr2790a.ply,0,1828.8,685,837.0,1164,1203.0,1033.0
csr2791a.ply,1,1701.8,627,807.0,966,1073.0,793.0
csr2792a.ply,0,1752.6,692,787.0,1043,1073.0,890.0
csr2793a.ply,0,1670.05,637,770.0,1030,994.0,898.0
csr2794a.ply,1,1651.0,577,779.0,864,907.0,685.0
csr2795a.ply,1,1574.8,558,709.0,933,1045.0,794.0
csr2796a.ply,1,1625.6,609,718.0,937,1114.0,813.0
csr2797a.ply,1,1676.4,633,788.0,909,1095.0,780.0
csr2798a.ply,0,1727.2,659,783.0,915,1054.0,813.0
csr2799a.ply,0,1854.2,700,853.0,1037,1015.0,929.0
csr2800a.ply,1,1701.8,646,819.0,919,961.0,729.0
csr2801a.ply,1,1663.7,582,730.0,1026,1035.0,739.0
csr2802a.ply,1,1574.8,577,709.0,1041,993.0,832.0
csr2803a.ply,1,1625.6,572,743.0,894,1015.0,714.0
csr2804a.ply,0,1828.8,671,800.0,1407,1237.0,1255.0
csr2805a.ply,0,1778.0,706,861.0,994,1058.0,851.0
csr2806a.ply,1,1651.0,594,757.0,989,1085.0,819.0
csr2807a.ply,1,1562.1,560,729.0,863,933.0,677.0
csr2808a.ply,1,1625.6,605,727.0,1150,1371.0,1021.0
csr2809a.ply,1,1651.0,576,777.0,778,884.0,611.0
csr2810a.ply,1,1714.5,622,797.0,1185,1186.0,1034.0
csr2811a.ply,1,1727.2,605,796.0,950,1119.0,799.0
csr2812a.ply,1,1574.8,558,661.0,972,973.0,807.0
csr2813a.ply,1,1549.4,599,710.0,1171,1088.0,994.0
csr2814a.ply,1,1549.4,606,745.0,824,966.0,674.0
csr2815a.ply,1,1612.9,540,665.0,1127,1073.0,892.0
csr2816a.ply,1,1727.2,636,741.0,1432,1484.0,1262.0
csr2817a.ply,1,1574.8,570,715.0,1046,1071.0,933.0
csr2818a.ply,1,1676.4,626,803.0,937,1175.0,797.0
csr2819a.ply,1,1524.0,606,744.0,949,1026.0,788.0
csr2820a.ply,1,1676.4,621,771.0,996,1093.0,832.0
csr2821a.ply,0,1828.8,693,839.0,969,1065.0,867.0
csr2822a.ply,0,1625.6,632,737.0,1085,1071.0,968.0
csr2823a.ply,0,1803.4,669,838.0,926,983.0,761.0
csr2824a.ply,0,1803.4,673,813.0,939,1018.0,843.0
csr2825a.ply,1,1701.8,630,695.0,1440,1687.0,1397.0
csr2826a.ply,1,1600.2,606,770.0,881,936.0,641.0
csr2827a.ply,1,1625.6,626,745.0,956,1097.0,802.0
csr2828a.ply,1,1816.1,680,847.0,888,1077.0,722.0
csr2829a.ply,1,1574.8,592,760.0,1017,1242.0,896.0
csr2830a.ply,1,1676.4,594,769.0,939,998.0,783.0
csr2831a.ply,0,1790.7,685,780.0,978,950.0,816.0
csr2832a.ply,1,1549.4,576,709.0,847,996.0,777.0
csr2833a.ply,1,1600.2,616,686.0,979,1246.0,815.0
csr2834a.ply,1,1701.8,684,804.0,1374,1565.0,1145.0
csr2835a.ply,1,1651.0,625,808.0,784,891.0,643.0
csr2836a.ply,1,1600.2,603,778.0,790,958.0,698.0
csr2837a.ply,1,1651.0,635,784.0,1004,1190.0,792.0
csr2838a.ply,1,1574.8,572,736.0,850,912.0,648.0
csr2839a.ply,0,1816.1,702,834.0,1216,1172.0,1089.0
csr2840a.ply,0,1727.2,699,824.0,1085,1065.0,950.0
csr2841a.ply,0,1778.0,654,838.0,939,1004.0,792.0
csr2842a.ply,0,1752.6,626,788.0,1116,1083.0,1005.0
csr2843a.ply,1,1524.0,598,718.0,960,1095.0,754.0
csr2844a.ply,0,1625.6,591,737.0,892,895.0,738.0
csr2845a.ply,1,1676.4,618,770.0,1133,1408.0,985.0
csr2846a.ply,1,1651.0,546,714.0,982,1005.0,878.0
csr2847a.ply,0,1752.6,693,769.0,1112,1086.0,977.0
csr2848a.ply,1,1625.6,613,737.0,1115,1214.0,973.0
csr2849a.ply,0,1803.4,708,825.0,1193,1142.0,1025.0
csr2850a.ply,1,1676.4,636,770.0,1005,1102.0,848.0
csr2851a.ply,1,1727.2,651,799.0,1169,1337.0,1028.0
csr2852a.ply,0,1930.4,746,904.0,1072,1214.0,969.0
csr2853a.ply,0,1828.8,689,856.0,993,1003.0,870.0
csr2854a.ply,1,1651.0,629,792.0,1122,1123.0,939.0
csr2855a.ply,0,1803.4,642,801.0,899,990.0,818.0
csr2856a.ply,1,1651.0,624,777.0,1110,1075.0,858.0
csr2857a.ply,1,1600.2,621,763.0,956,1051.0,829.0
csr2858a.ply,0,1752.6,682,824.0,938,925.0,757.0
csr2859a.ply,1,1498.6,568,671.0,1136,1258.0,1075.0
csr2860a.ply,0,1905.0,690,819.0,1056,1148.0,924.0
csr2861a.ply,1,1701.8,598,803.0,885,978.0,753.0
csr2862a.ply,0,1752.6,705,836.0,1024,1013.0,864.0
csr2863a.ply,0,1701.8,627,745.0,1018,997.0,852.0
csr2864a.ply,0,1905.0,726,843.0,1485,1513.0,1422.0
csr2865a.ply,1,1524.0,578,710.0,960,1186.0,792.0
csr2866a.ply,1,1879.6,677,904.0,1024,1147.0,943.0
csr2867a.ply,0,1727.2,658,737.0,1107,1110.0,962.0
csr2868a.ply,1,1574.8,572,725.0,800,994.0,739.0
csr2869a.ply,0,1676.4,624,736.0,858,883.0,783.0
csr2870a.ply,0,1803.4,677,823.0,1002,1044.0,854.0
csr2871a.ply,0,1752.6,643,825.0,939,977.0,741.0
csr2872a.ply,0,1752.6,667,836.0,949,945.0,803.0
csr2873a.ply,1,1651.0,598,768.0,930,1044.0,732.0
csr2874a.ply,1,1701.8,638,800.0,933,1034.0,738.0
csr2875a.ply,0,1790.7,696,883.0,892,948.0,784.0
csr2876a.ply,0,1676.4,624,775.0,837,871.0,662.0
csr2877a.ply,0,1752.6,599,723.0,941,1007.0,814.0
csr2878a.ply,1,1676.4,615,790.0,1068,1151.0,825.0
csr2879a.ply,0,1905.0,686,841.0,1157,1077.0,944.0
csr2880a.ply,0,1914.652,691,893.0,877,951.0,797.0
csr2881a.ply,0,1828.8,666,801.0,1089,1055.0,922.0
csr2882a.ply,0,1968.5,759,856.0,1388,1474.0,1331.0
csr2883a.ply,1,1638.3,645,800.0,1116,1214.0,1062.0
csr2884a.ply,1,1574.8,571,688.0,927,939.0,716.0
csr2885a.ply,1,1625.6,563,714.0,913,942.0,639.0
csr2886a.ply,1,1651.0,567,749.0,882,917.0,643.0
csr2887a.ply,0,1803.4,647,821.0,1043,1107.0,912.0
csr2888a.ply,0,1905.0,693,837.0,1214,1104.0,1143.0
csr2889a.ply,0,1905.0,682,870.0,882,954.0,834.0
csr2890a.ply,0,1727.2,622,773.0,1106,1048.0,949.0
csr2891a.ply,1,1524.0,576,688.0,834,1058.0,732.0
csr2892a.ply,0,1727.2,628,763.0,913,950.0,755.0
csr2893a.ply,0,1905.0,730,872.0,1257,1241.0,1083.0
csr2894a.ply,1,1524.0,557,669.0,850,935.0,676.0
csr2895a.ply,0,1765.3,644,763.0,993,980.0,847.0
csr2896a.ply,1,1600.2,622,713.0,1117,1300.0,955.0
csr2898a.ply,1,1676.4,641,793.0,950,1076.0,764.0
csr2899a.ply,0,1803.4,658,826.0,989,1027.0,849.0
csr2900a.ply,1,1625.6,559,734.0,847,1043.0,720.0
csr2901a.ply,1,1727.2,613,754.0,963,1078.0,694.0
csr2902a.ply,1,1625.6,573,743.0,953,1009.0,819.0
csr2903a.ply,0,1879.6,717,885.0,968,1064.0,879.0
csr2904a.ply,1,1727.2,630,805.0,1021,1140.0,842.0
csr2905a.ply,1,1638.3,571,714.0,1145,1110.0,939.0
csr2906a.ply,0,1752.6,642,757.0,962,995.0,846.0
csr2907a.ply,0,1752.6,588,734.0,1044,1059.0,909.0
csr2908a.ply,0,1803.4,644,835.0,1142,1047.0,955.0
csr2909a.ply,0,1955.8,706,932.0,882,964.0,855.0
csr2910a.ply,0,1765.3,618,791.0,1077,1073.0,909.0
csr2911a.ply,0,1879.6,695,806.0,1084,1065.0,933.0
csr2912a.ply,0,1803.4,652,839.0,983,962.0,785.0
csr2913a.ply,0,1727.2,619,764.0,943,908.0,758.0
csr2914a.ply,0,1727.2,597,764.0,992,1020.0,834.0
csr2915a.ply,0,1905.0,705,856.0,1051,1026.0,836.0
csr2916a.ply,0,1778.0,667,768.0,1157,1065.0,983.0
csr2917a.ply,0,1752.6,658,828.0,893,943.0,742.0
csr2918a.ply,1,1778.0,642,824.0,1145,1148.0,942.0
csr2919a.ply,1,1625.6,598,745.0,820,933.0,628.0
csr2920a.ply,0,1930.4,676,879.0,931,994.0,866.0
csr2921a.ply,0,2108.2,750,981.0,1012,1079.0,880.0
csr2922a.ply,1,1752.6,632,797.0,987,1090.0,836.0
csr2923a.ply,1,1727.2,616,783.0,1304,1360.0,1149.0
csr2924a.ply,1,1727.2,648,794.0,967,1166.0,747.0
csr2925a.ply,0,1778.0,602,806.0,861,963.0,743.0
csr2926a.ply,0,1778.0,618,756.0,1062,1025.0,895.0
csr2927a.ply,0,1803.4,647,800.0,970,986.0,821.0
csr2928a.ply,1,1524.0,552,678.0,979,1053.0,782.0
csr2929a.ply,0,1828.8,673,789.0,1349,1416.0,1383.0
csr2930a.ply,1,1600.2,618,763.0,916,1014.0,696.0
csr2931a.ply,1,1676.4,592,752.0,832,1044.0,702.0
csr2932a.ply,1,1879.6,706,865.0,995,1182.0,803.0
csr2933a.ply,1,1727.2,659,840.0,877,1060.0,715.0
csr2934a.ply,1,1574.8,571,707.0,927,1075.0,780.0
csr2935a.ply,0,1803.4,643,797.0,1078,1096.0,947.0
csr2936a.ply,0,1803.4,632,741.0,1221,1239.0,1173.0
csr2937a.ply,0,1828.8,669,851.0,1101,1216.0,1013.0
csr2938a.ply,0,1727.2,627,793.0,890,941.0,773.0
csr2939a.ply,0,1930.4,703,862.0,1147,1268.0,1204.0
csr2940a.ply,1,1625.6,628,779.0,833,978.0,729.0
csr2941a.ply,1,1651.0,591,759.0,819,930.0,641.0
csr2942a.ply,0,1828.8,685,812.0,1161,1143.0,1007.0
csr2943a.ply,1,1714.5,607,767.0,877,993.0,653.0
csr2944a.ply,0,1790.7,638,725.0,1200,1201.0,1182.0
csr2945a.ply,0,1854.2,687,785.0,1143,1194.0,1157.0
csr2946a.ply,1,1549.4,587,712.0,1070,1161.0,894.0
csr2947a.ply,1,1625.6,610,752.0,1007,1200.0,799.0
csr2948a.ply,0,1905.0,688,868.0,1019,954.0,816.0
csr2949a.ply,1,1574.8,574,733.0,908,965.0,824.0
csr2950a.ply,0,1854.2,669,852.0,1094,1114.0,916.0
csr2951a.ply,1,1625.6,579,704.0,828,1032.0,708.0
csr2952a.ply,1,1600.2,596,703.0,1102,1228.0,926.0
csr2953a.ply,0,1778.0,661,794.0,1092,1058.0,1029.0
csr2954a.ply,1,1574.8,580,760.0,855,1032.0,711.0
csr2955a.ply,0,1816.1,699,871.0,1177,1218.0,1029.0
csr2956a.ply,0,1651.0,655,704.0,1353,1139.0,1152.0
csr2957a.ply,1,1568.45,569,693.0,1094,1197.0,963.0
csr2958a.ply,1,1663.7,597,739.0,902,978.0,749.0
csr2959a.ply,1,1778.0,642,799.0,903,1059.0,786.0
csr2960a.ply,0,1689.1,673,793.0,964,967.0,792.0
csr2961a.ply,1,1663.7,585,742.0,995,1097.0,825.0
csr2962a.ply,0,1955.8,771,940.0,1167,1176.0,935.0
csr2963a.ply,0,1828.8,681,826.0,1097,1059.0,938.0
csr2964a.ply,0,1981.2,726,935.0,1022,1036.0,930.0
csr2965a.ply,1,1625.6,604,730.0,972,910.0,814.0
csr2966a.ply,1,1651.0,622,808.0,902,1076.0,744.0
csr2967a.ply,1,1600.2,587,696.0,1127,1282.0,1059.0
csr2968a.ply,0,1778.0,654,806.0,1015,1040.0,853.0
csr2969a.ply,0,1803.4,673,824.0,997,1066.0,848.0
csr2970a.ply,1,1701.8,604,778.0,929,1016.0,723.0
csr2971a.ply,0,1625.6,599,709.0,942,953.0,774.0
csr2972a.ply,1,1701.8,600,744.0,1194,1249.0,1033.0
csr2973a.ply,0,1955.8,695,883.0,1002,996.0,872.0
csr2974a.ply,0,1778.0,635,798.0,917,952.0,778.0
csr2975a.ply,0,1778.0,657,824.0,989,995.0,790.0
csr2976a.ply,1,1524.0,578,674.0,1208,1372.0,1077.0
csr2977a.ply,1,1651.0,628,749.0,1295,1394.0,1098.0
csr2978a.ply,1,1574.8,601,679.0,1134,1235.0,923.0
csr2979a.ply,1,1727.2,609,789.0,845,966.0,746.0
csr2980a.ply,0,1778.0,610,783.0,1083,1057.0,949.0
csr2981a.ply,1,1600.2,581,731.0,957,1087.0,767.0
csr2982a.ply,0,1828.8,706,854.0,1139,1101.0,1027.0
csr2983a.ply,0,1727.2,682,811.0,977,969.0,848.0
csr2984a.ply,1,1651.0,614,743.0,1127,1227.0,966.0
csr2985a.ply,1,1574.8,586,749.0,931,1042.0,790.0
csr2986a.ply,1,1739.9,621,791.0,895,962.0,635.0
csr2987a.ply,0,1854.2,717,841.0,1176,1207.0,1098.0
csr2988a.ply,1,1651.0,572,742.0,852,936.0,681.0
csr2989a.ply,1,1600.2,593,733.0,788,918.0,665.0
csr2990a.ply,0,1625.6,611,702.0,1052,1070.0,976.0
csr2991a.ply,1,1778.0,605,824.0,893,991.0,672.0
csr2992a.ply,0,1720.85,656,815.0,1017,1027.0,823.0
csr2993a.ply,0,1778.0,653,783.0,1009,1041.0,853.0
csr2994a.ply,0,1828.8,636,817.0,920,950.0,758.0
csr2995a.ply,1,1625.6,564,703.0,1360,1385.0,1207.0
csr2996a.ply,1,1498.6,580,687.0,914,1026.0,712.0
csr2997a.ply,1,1625.6,596,704.0,1230,1288.0,1100.0
csr2998a.ply,0,1727.2,633,790.0,1019,1017.0,867.0
csr2999a.ply,1,1619.25,578,732.0,767,934.0,634.0
csr3000a.ply,0,2032.0,804,920.0,1158,1197.0,917.0
csr3001a.ply,1,1562.1,581,729.0,833,961.0,664.0
csr3002a.ply,0,1905.0,751,948.0,1155,1168.0,997.0
csr3003a.ply,1,1600.2,584,712.0,1026,1076.0,847.0
csr3004a.ply,0,1651.0,621,759.0,845,922.0,683.0
csr3005a.ply,0,1905.0,696,887.0,1021,1068.0,890.0
csr3006a.ply,1,1727.2,629,786.0,843,920.0,664.0
csr3007a.ply,1,1701.8,583,773.0,869,1020.0,831.0
csr3008a.ply,1,1524.0,544,672.0,859,972.0,704.0
csr3009a.ply,0,1727.2,632,786.0,874,923.0,784.0
csr3010a.ply,1,1600.2,573,681.0,1300,1276.0,1032.0
csr3011a.ply,1,1600.2,616,724.0,1024,1151.0,878.0
csr3012a.ply,0,1879.6,725,877.0,921,944.0,767.0
csr3013a.ply,1,1676.4,622,812.0,991,1077.0,825.0
csr3014a.ply,0,1828.8,639,849.0,1058,1059.0,885.0
csr3015a.ply,0,1727.2,622,766.0,974,1028.0,850.0
csr3016a.ply,1,1668.78,609,777.0,810,912.0,620.0
csr3018a.ply,1,1600.2,566,735.0,1017,1062.0,880.0
csr3019a.ply,1,1752.6,622,779.0,999,1091.0,875.0
csr3020a.ply,0,1803.4,648,756.0,1013,1116.0,982.0
csr3021a.ply,1,1778.0,630,822.0,895,1004.0,803.0
csr3022a.ply,0,1803.4,650,784.0,900,960.0,799.0
csr3024a.ply,1,1651.0,581,776.0,850,956.0,720.0
csr3026a.ply,1,1727.2,618,776.0,939,1046.0,812.0
csr3027a.ply,1,1676.4,599,772.0,828,949.0,674.0
csr3028a.ply,1,1549.4,601,747.0,805,856.0,613.0
